id,teks,label,tokoh
13203,5569,netral,Ganjar Pranowo
13204,5570,netral,Ganjar Pranowo
13205,5571,netral,Ganjar Pranowo
13206,5572,netral,Ganjar Pranowo
13207,5573,netral,Ganjar Pranowo
13208,5574,netral,Ganjar Pranowo
13209,5575,netral,Ganjar Pranowo
13210,5578,netral,Ganjar Pranowo
13211,5580,netral,Ganjar Pranowo
13212,5584,netral,Ganjar Pranowo
13213,5586,netral,Ganjar Pranowo
13214,5587,netral,Ganjar Pranowo
13215,5588,netral,Ganjar Pranowo
13216,5589,netral,Ganjar Pranowo
13217,5595,netral,Ganjar Pranowo
13218,5596,netral,Ganjar Pranowo
13219,5599,netral,Ganjar Pranowo
13220,5600,netral,Ganjar Pranowo
13221,5601,netral,Ganjar Pranowo
13222,5602,netral,Ganjar Pranowo
13223,5603,netral,Ganjar Pranowo
13224,5604,netral,Ganjar Pranowo
13225,5605,netral,Ganjar Pranowo
13226,5606,netral,Ganjar Pranowo
13227,5607,netral,Ganjar Pranowo
13228,5608,netral,Ganjar Pranowo
13229,5609,netral,Ganjar Pranowo
13230,5610,netral,Ganjar Pranowo
13231,5611,netral,Ganjar Pranowo
13232,5613,netral,Ganjar Pranowo
13233,5614,netral,Ganjar Pranowo
13234,5615,netral,Ganjar Pranowo
13235,5617,netral,Ganjar Pranowo
13236,5620,netral,Ganjar Pranowo
13237,5622,netral,Ganjar Pranowo
13238,5623,netral,Ganjar Pranowo
13239,5624,netral,Ganjar Pranowo
13240,5625,netral,Ganjar Pranowo
13241,5626,netral,Ganjar Pranowo
13242,5627,netral,Ganjar Pranowo
13243,5628,netral,Ganjar Pranowo
13244,5629,netral,Ganjar Pranowo
13245,5630,netral,Ganjar Pranowo
13246,5631,netral,Ganjar Pranowo
13247,5632,netral,Ganjar Pranowo
13248,5633,netral,Ganjar Pranowo
13249,5635,netral,Ganjar Pranowo
13250,5637,netral,Ganjar Pranowo
13251,5638,netral,Ganjar Pranowo
13252,5643,netral,Ganjar Pranowo
13253,5645,netral,Ganjar Pranowo
13254,5646,netral,Ganjar Pranowo
13255,5647,netral,Ganjar Pranowo
13256,5648,netral,Ganjar Pranowo
13257,5649,netral,Ganjar Pranowo
13258,5650,netral,Ganjar Pranowo
13259,5651,netral,Ganjar Pranowo
13260,5652,netral,Ganjar Pranowo
13261,5653,netral,Ganjar Pranowo
13262,5654,netral,Ganjar Pranowo
13263,5655,netral,Ganjar Pranowo
13264,5656,netral,Ganjar Pranowo
13265,5657,netral,Ganjar Pranowo
13266,5659,netral,Ganjar Pranowo
13267,5660,netral,Ganjar Pranowo
13268,5663,netral,Ganjar Pranowo
13269,5664,netral,Ganjar Pranowo
13270,5665,netral,Ganjar Pranowo
13271,5671,netral,Ganjar Pranowo
13272,5672,netral,Ganjar Pranowo
13273,5673,netral,Ganjar Pranowo
13274,5674,netral,Ganjar Pranowo
13275,5675,netral,Ganjar Pranowo
13276,5676,netral,Ganjar Pranowo
13277,5677,netral,Ganjar Pranowo
13278,5678,netral,Ganjar Pranowo
13279,5679,netral,Ganjar Pranowo
13280,5681,netral,Ganjar Pranowo
13281,5682,netral,Ganjar Pranowo
13282,5685,netral,Ganjar Pranowo
13283,5686,netral,Ganjar Pranowo
13284,5687,netral,Ganjar Pranowo
13285,5689,netral,Ganjar Pranowo
13286,5690,netral,Ganjar Pranowo
13287,5691,netral,Ganjar Pranowo
13288,5692,netral,Ganjar Pranowo
13289,5695,netral,Ganjar Pranowo
13290,5696,netral,Ganjar Pranowo
13291,5697,netral,Ganjar Pranowo
13292,5700,netral,Ganjar Pranowo
13293,5701,netral,Ganjar Pranowo
13294,5702,netral,Ganjar Pranowo
13295,5703,netral,Ganjar Pranowo
13296,5704,netral,Ganjar Pranowo
13297,5705,netral,Ganjar Pranowo
13298,5707,netral,Ganjar Pranowo
13299,5708,netral,Ganjar Pranowo
13300,5709,netral,Ganjar Pranowo
13301,5710,netral,Ganjar Pranowo
13302,5711,netral,Ganjar Pranowo
13303,5712,netral,Ganjar Pranowo
13304,5713,netral,Ganjar Pranowo
13305,5714,netral,Ganjar Pranowo
13306,5715,netral,Ganjar Pranowo
13307,5716,netral,Ganjar Pranowo
13308,5720,netral,Ganjar Pranowo
13309,5721,netral,Ganjar Pranowo
13310,5722,netral,Ganjar Pranowo
13311,5723,netral,Ganjar Pranowo
13312,5724,netral,Ganjar Pranowo
13313,5725,netral,Ganjar Pranowo
13314,5726,netral,Ganjar Pranowo
13315,5727,netral,Ganjar Pranowo
13316,5728,netral,Ganjar Pranowo
13317,5729,netral,Ganjar Pranowo
13318,5730,netral,Ganjar Pranowo
13319,5731,netral,Ganjar Pranowo
13320,5732,netral,Ganjar Pranowo
13321,5733,netral,Ganjar Pranowo
13322,5734,netral,Ganjar Pranowo
13323,5735,netral,Ganjar Pranowo
13324,5736,netral,Ganjar Pranowo
13325,5739,netral,Ganjar Pranowo
13326,5741,netral,Ganjar Pranowo
13327,5742,netral,Ganjar Pranowo
13328,5744,netral,Ganjar Pranowo
13329,5745,netral,Ganjar Pranowo
13330,5746,netral,Ganjar Pranowo
13331,5747,netral,Ganjar Pranowo
13332,5748,netral,Ganjar Pranowo
13333,5749,netral,Ganjar Pranowo
13334,5750,netral,Ganjar Pranowo
13335,5751,netral,Ganjar Pranowo
13336,5752,netral,Ganjar Pranowo
13337,5753,netral,Ganjar Pranowo
13338,5754,netral,Ganjar Pranowo
13339,5757,netral,Ganjar Pranowo
13340,5762,netral,Ganjar Pranowo
13341,5763,netral,Ganjar Pranowo
13342,5767,netral,Ganjar Pranowo
13343,5768,netral,Ganjar Pranowo
13344,5770,netral,Ganjar Pranowo
13345,5771,netral,Ganjar Pranowo
13346,5772,netral,Ganjar Pranowo
13347,5773,netral,Ganjar Pranowo
13348,5774,netral,Ganjar Pranowo
13349,5775,netral,Ganjar Pranowo
13350,5776,netral,Ganjar Pranowo
13351,5777,netral,Ganjar Pranowo
13352,5778,netral,Ganjar Pranowo
13353,5779,netral,Ganjar Pranowo
13354,5780,netral,Ganjar Pranowo
13355,5781,netral,Ganjar Pranowo
13356,5782,netral,Ganjar Pranowo
13357,5783,netral,Ganjar Pranowo
13358,5784,netral,Ganjar Pranowo
13359,5785,netral,Ganjar Pranowo
13360,5787,netral,Ganjar Pranowo
13361,5788,netral,Ganjar Pranowo
13362,5789,netral,Ganjar Pranowo
13363,5790,netral,Ganjar Pranowo
13364,5791,netral,Ganjar Pranowo
13365,5792,netral,Ganjar Pranowo
13366,5793,netral,Ganjar Pranowo
13367,5794,netral,Ganjar Pranowo
13368,5795,netral,Ganjar Pranowo
13369,5796,netral,Ganjar Pranowo
13370,5797,netral,Ganjar Pranowo
13371,5798,netral,Ganjar Pranowo
13372,5799,netral,Ganjar Pranowo
13373,5800,netral,Ganjar Pranowo
13374,5801,netral,Ganjar Pranowo
13375,5802,netral,Ganjar Pranowo
13376,5803,netral,Ganjar Pranowo
13377,5804,netral,Ganjar Pranowo
13378,5805,netral,Ganjar Pranowo
13379,5806,netral,Ganjar Pranowo
13380,5809,netral,Ganjar Pranowo
13381,5810,netral,Ganjar Pranowo
13382,5811,netral,Ganjar Pranowo
13383,5812,netral,Ganjar Pranowo
13384,5814,netral,Ganjar Pranowo
13385,5817,netral,Ganjar Pranowo
13386,5819,netral,Ganjar Pranowo
13387,5821,netral,Ganjar Pranowo
13388,5822,netral,Ganjar Pranowo
13389,5823,netral,Ganjar Pranowo
13390,5824,netral,Ganjar Pranowo
13391,5825,netral,Ganjar Pranowo
13392,5826,netral,Ganjar Pranowo
13393,5827,netral,Ganjar Pranowo
13394,5831,netral,Ganjar Pranowo
13395,5832,netral,Ganjar Pranowo
13396,5834,netral,Ganjar Pranowo
13397,5835,netral,Ganjar Pranowo
13398,5836,netral,Ganjar Pranowo
13399,5837,netral,Ganjar Pranowo
13400,5838,netral,Ganjar Pranowo
13401,5842,netral,Ganjar Pranowo
13402,5844,netral,Ganjar Pranowo
13403,5845,netral,Ganjar Pranowo
13404,5846,netral,Ganjar Pranowo
13405,5847,netral,Ganjar Pranowo
13406,5848,netral,Ganjar Pranowo
13407,5849,netral,Ganjar Pranowo
13408,5850,netral,Ganjar Pranowo
13409,5851,netral,Ganjar Pranowo
13410,5852,netral,Ganjar Pranowo
13411,5855,netral,Ganjar Pranowo
13412,5856,netral,Ganjar Pranowo
13413,5857,netral,Ganjar Pranowo
13414,5860,netral,Ganjar Pranowo
13415,5861,netral,Ganjar Pranowo
13416,5862,netral,Ganjar Pranowo
13417,5863,netral,Ganjar Pranowo
13418,5864,netral,Ganjar Pranowo
13419,5865,netral,Ganjar Pranowo
13420,5866,netral,Ganjar Pranowo
13421,5867,netral,Ganjar Pranowo
13422,5868,netral,Ganjar Pranowo
13423,5869,netral,Ganjar Pranowo
13424,5870,netral,Ganjar Pranowo
13425,5871,netral,Ganjar Pranowo
13426,5872,netral,Ganjar Pranowo
13427,5873,netral,Ganjar Pranowo
13428,5882,netral,Ganjar Pranowo
13429,5883,netral,Ganjar Pranowo
13430,5884,netral,Ganjar Pranowo
13431,5885,netral,Ganjar Pranowo
13432,5892,netral,Ganjar Pranowo
13433,5896,netral,Ganjar Pranowo
13434,5898,netral,Ganjar Pranowo
13435,5899,netral,Ganjar Pranowo
13436,5901,netral,Ganjar Pranowo
13437,5902,netral,Ganjar Pranowo
13438,5903,netral,Ganjar Pranowo
13439,5904,netral,Ganjar Pranowo
13440,5906,netral,Ganjar Pranowo
13441,5907,netral,Ganjar Pranowo
13442,5908,netral,Ganjar Pranowo
13443,5909,netral,Ganjar Pranowo
13444,5910,netral,Ganjar Pranowo
13445,5911,netral,Ganjar Pranowo
13446,5912,netral,Ganjar Pranowo
13447,5913,netral,Ganjar Pranowo
13448,5914,netral,Ganjar Pranowo
13449,5917,netral,Ganjar Pranowo
13450,5918,netral,Ganjar Pranowo
13451,5919,netral,Ganjar Pranowo
13452,5920,netral,Ganjar Pranowo
13453,5925,netral,Ganjar Pranowo
13454,5928,netral,Ganjar Pranowo
13455,5929,netral,Ganjar Pranowo
13456,5930,netral,Ganjar Pranowo
13457,5931,netral,Ganjar Pranowo
13458,5932,netral,Ganjar Pranowo
13459,5933,netral,Ganjar Pranowo
13460,5934,netral,Ganjar Pranowo
13461,5935,netral,Ganjar Pranowo
13462,5936,netral,Ganjar Pranowo
13463,5937,netral,Ganjar Pranowo
13464,5938,netral,Ganjar Pranowo
13465,5939,netral,Ganjar Pranowo
13466,5942,netral,Ganjar Pranowo
13467,5943,netral,Ganjar Pranowo
13468,5944,netral,Ganjar Pranowo
13469,5945,netral,Ganjar Pranowo
13470,5946,netral,Ganjar Pranowo
13471,5948,netral,Ganjar Pranowo
13472,5949,netral,Ganjar Pranowo
13473,5950,netral,Ganjar Pranowo
13474,5951,netral,Ganjar Pranowo
13475,5952,netral,Ganjar Pranowo
13476,5953,netral,Ganjar Pranowo
13477,5954,netral,Ganjar Pranowo
13478,5955,netral,Ganjar Pranowo
13479,5956,netral,Ganjar Pranowo
13480,5957,netral,Ganjar Pranowo
13481,5958,netral,Ganjar Pranowo
13482,5960,netral,Ganjar Pranowo
13483,5961,netral,Ganjar Pranowo
13484,5962,netral,Ganjar Pranowo
13485,5964,netral,Ganjar Pranowo
13486,5965,netral,Ganjar Pranowo
13487,5967,netral,Ganjar Pranowo
13488,5970,netral,Ganjar Pranowo
13489,5971,netral,Ganjar Pranowo
13490,5972,netral,Ganjar Pranowo
13491,5973,netral,Ganjar Pranowo
13492,5977,netral,Ganjar Pranowo
13493,5979,netral,Ganjar Pranowo
13494,5980,netral,Ganjar Pranowo
13495,5981,netral,Ganjar Pranowo
13496,5982,netral,Ganjar Pranowo
13497,5983,netral,Ganjar Pranowo
13498,5984,netral,Ganjar Pranowo
13499,5985,netral,Ganjar Pranowo
13500,5987,netral,Ganjar Pranowo
13501,5988,netral,Ganjar Pranowo
13502,5989,netral,Ganjar Pranowo
13503,5990,netral,Ganjar Pranowo
13504,5991,netral,Ganjar Pranowo
13505,5992,netral,Ganjar Pranowo
13506,5993,netral,Ganjar Pranowo
13507,5994,netral,Ganjar Pranowo
13508,5995,netral,Ganjar Pranowo
13509,5996,netral,Ganjar Pranowo
13510,5997,netral,Ganjar Pranowo
13511,5998,netral,Ganjar Pranowo
13512,5999,netral,Ganjar Pranowo
13513,6000,netral,Ganjar Pranowo
13514,6001,netral,Ganjar Pranowo
13515,6002,netral,Ganjar Pranowo
13516,6003,netral,Ganjar Pranowo
13517,6004,netral,Ganjar Pranowo
13518,6005,netral,Ganjar Pranowo
13519,6006,netral,Ganjar Pranowo
13520,6007,netral,Ganjar Pranowo
13521,6008,netral,Ganjar Pranowo
13522,6009,netral,Ganjar Pranowo
13523,6010,netral,Ganjar Pranowo
13524,6011,netral,Ganjar Pranowo
13525,6012,netral,Ganjar Pranowo
13526,6013,netral,Ganjar Pranowo
13527,6014,netral,Ganjar Pranowo
13528,6015,netral,Ganjar Pranowo
13529,6017,netral,Ganjar Pranowo
13530,6018,netral,Ganjar Pranowo
13531,6019,netral,Ganjar Pranowo
13532,6020,netral,Ganjar Pranowo
13533,6027,netral,Ganjar Pranowo
13534,6028,netral,Ganjar Pranowo
13535,6030,netral,Ganjar Pranowo
13536,6031,netral,Ganjar Pranowo
13537,6032,netral,Ganjar Pranowo
13538,6034,netral,Ganjar Pranowo
13539,6035,netral,Ganjar Pranowo
13540,6036,netral,Ganjar Pranowo
13541,6037,netral,Ganjar Pranowo
13542,6038,netral,Ganjar Pranowo
13543,6039,netral,Ganjar Pranowo
13544,6040,netral,Ganjar Pranowo
13545,6041,netral,Ganjar Pranowo
13546,6042,netral,Ganjar Pranowo
13547,6043,netral,Ganjar Pranowo
13548,6045,netral,Ganjar Pranowo
13549,6047,netral,Ganjar Pranowo
13550,6048,netral,Ganjar Pranowo
13551,6050,netral,Ganjar Pranowo
13552,6051,netral,Ganjar Pranowo
13553,6052,netral,Ganjar Pranowo
13554,6055,netral,Ganjar Pranowo
13555,6056,netral,Ganjar Pranowo
13556,6057,netral,Ganjar Pranowo
13557,6058,netral,Ganjar Pranowo
13558,6059,netral,Ganjar Pranowo
13559,6060,netral,Ganjar Pranowo
13560,6061,netral,Ganjar Pranowo
13561,6062,netral,Ganjar Pranowo
13562,6063,netral,Ganjar Pranowo
13563,6064,netral,Ganjar Pranowo
13564,6065,netral,Ganjar Pranowo
13565,6066,netral,Ganjar Pranowo
13566,6067,netral,Ganjar Pranowo
13567,6068,netral,Ganjar Pranowo
13568,6069,netral,Ganjar Pranowo
13569,6070,netral,Ganjar Pranowo
13570,6071,netral,Ganjar Pranowo
13571,6072,netral,Ganjar Pranowo
13572,6073,netral,Ganjar Pranowo
13573,6074,netral,Ganjar Pranowo
13574,6075,netral,Ganjar Pranowo
13575,6078,netral,Ganjar Pranowo
13576,6079,netral,Ganjar Pranowo
13577,6080,netral,Ganjar Pranowo
13578,6081,netral,Ganjar Pranowo
13579,6082,netral,Ganjar Pranowo
13580,6085,netral,Ganjar Pranowo
13581,6086,netral,Ganjar Pranowo
13582,6087,netral,Ganjar Pranowo
13583,6089,netral,Ganjar Pranowo
13584,6090,netral,Ganjar Pranowo
13585,6091,netral,Ganjar Pranowo
13586,6092,netral,Ganjar Pranowo
13587,6093,netral,Ganjar Pranowo
13588,6094,netral,Ganjar Pranowo
13589,6095,netral,Ganjar Pranowo
13590,6096,netral,Ganjar Pranowo
13591,6100,netral,Ganjar Pranowo
13592,6103,netral,Ganjar Pranowo
13593,6104,netral,Ganjar Pranowo
13594,6105,netral,Ganjar Pranowo
13595,6106,netral,Ganjar Pranowo
13596,6107,netral,Ganjar Pranowo
13597,6109,netral,Ganjar Pranowo
13598,6110,netral,Ganjar Pranowo
13599,6111,netral,Ganjar Pranowo
13600,6112,netral,Ganjar Pranowo
13601,6113,netral,Ganjar Pranowo
13602,6114,netral,Ganjar Pranowo
13603,6115,netral,Ganjar Pranowo
13604,6116,netral,Ganjar Pranowo
13605,6117,netral,Ganjar Pranowo
13606,6118,netral,Ganjar Pranowo
13607,6119,netral,Ganjar Pranowo
13608,6120,netral,Ganjar Pranowo
13609,6121,netral,Ganjar Pranowo
13610,6122,netral,Ganjar Pranowo
13611,6124,netral,Ganjar Pranowo
13612,6125,netral,Ganjar Pranowo
13613,6126,netral,Ganjar Pranowo
13614,6127,netral,Ganjar Pranowo
13615,6128,netral,Ganjar Pranowo
13616,6129,netral,Ganjar Pranowo
13617,6130,netral,Ganjar Pranowo
13618,6131,netral,Ganjar Pranowo
13619,6132,netral,Ganjar Pranowo
13620,6134,netral,Ganjar Pranowo
13621,6135,netral,Ganjar Pranowo
13622,6136,netral,Ganjar Pranowo
13623,6137,netral,Ganjar Pranowo
13624,6138,netral,Ganjar Pranowo
13625,6140,netral,Ganjar Pranowo
13626,6141,netral,Ganjar Pranowo
13627,6142,netral,Ganjar Pranowo
13628,6143,netral,Ganjar Pranowo
13629,6144,netral,Ganjar Pranowo
13630,6145,netral,Ganjar Pranowo
13631,6146,netral,Ganjar Pranowo
13632,6147,netral,Ganjar Pranowo
13633,6149,netral,Ganjar Pranowo
13634,6150,netral,Ganjar Pranowo
13635,6151,netral,Ganjar Pranowo
13636,6152,netral,Ganjar Pranowo
13637,6153,netral,Ganjar Pranowo
13638,6154,netral,Ganjar Pranowo
13639,6155,netral,Ganjar Pranowo
13640,6156,netral,Ganjar Pranowo
13641,6158,netral,Ganjar Pranowo
13642,6160,netral,Ganjar Pranowo
13643,6161,netral,Ganjar Pranowo
13644,6167,netral,Ganjar Pranowo
13645,6170,netral,Ganjar Pranowo
13646,6172,netral,Ganjar Pranowo
13647,6173,netral,Ganjar Pranowo
13648,6174,netral,Ganjar Pranowo
13649,6176,netral,Ganjar Pranowo
13650,6177,netral,Ganjar Pranowo
13651,6178,netral,Ganjar Pranowo
13652,6179,netral,Ganjar Pranowo
13653,6180,netral,Ganjar Pranowo
13654,6181,netral,Ganjar Pranowo
13655,6182,netral,Ganjar Pranowo
13656,6183,netral,Ganjar Pranowo
13657,6184,netral,Ganjar Pranowo
13658,6185,netral,Ganjar Pranowo
13659,6186,netral,Ganjar Pranowo
13660,6187,netral,Ganjar Pranowo
13661,6188,netral,Ganjar Pranowo
13662,6189,netral,Ganjar Pranowo
13663,6190,netral,Ganjar Pranowo
13664,6191,netral,Ganjar Pranowo
13665,6192,netral,Ganjar Pranowo
13666,6193,netral,Ganjar Pranowo
13667,6194,netral,Ganjar Pranowo
13668,6195,netral,Ganjar Pranowo
13669,6196,netral,Ganjar Pranowo
13670,6198,netral,Ganjar Pranowo
13671,6199,netral,Ganjar Pranowo
13672,6200,netral,Ganjar Pranowo
13673,6201,netral,Ganjar Pranowo
13674,6202,netral,Ganjar Pranowo
13675,6203,netral,Ganjar Pranowo
13676,6204,netral,Ganjar Pranowo
13677,6205,netral,Ganjar Pranowo
13678,6206,netral,Ganjar Pranowo
13679,6207,netral,Ganjar Pranowo
13680,6208,netral,Ganjar Pranowo
13681,6209,netral,Ganjar Pranowo
13682,6210,netral,Ganjar Pranowo
13683,6211,netral,Ganjar Pranowo
13684,6212,netral,Ganjar Pranowo
13685,6213,netral,Ganjar Pranowo
13686,6214,netral,Ganjar Pranowo
13687,6215,netral,Ganjar Pranowo
13688,6217,netral,Ganjar Pranowo
13689,6218,netral,Ganjar Pranowo
13690,6219,netral,Ganjar Pranowo
13691,6220,netral,Ganjar Pranowo
13692,6221,netral,Ganjar Pranowo
13693,6222,netral,Ganjar Pranowo
13694,6223,netral,Ganjar Pranowo
13695,6224,netral,Ganjar Pranowo
13696,6225,netral,Ganjar Pranowo
13697,6227,netral,Ganjar Pranowo
13698,6229,netral,Ganjar Pranowo
13699,6230,netral,Ganjar Pranowo
13700,6231,netral,Ganjar Pranowo
13701,6232,netral,Ganjar Pranowo
13702,6233,netral,Ganjar Pranowo
13703,6234,netral,Ganjar Pranowo
13704,6235,netral,Ganjar Pranowo
13705,6236,netral,Ganjar Pranowo
13706,6237,netral,Ganjar Pranowo
13707,6238,netral,Ganjar Pranowo
13708,6239,netral,Ganjar Pranowo
13709,6241,netral,Ganjar Pranowo
13710,6242,netral,Ganjar Pranowo
13711,6243,netral,Ganjar Pranowo
13712,6244,netral,Ganjar Pranowo
13713,6245,netral,Ganjar Pranowo
13714,6248,netral,Ganjar Pranowo
13715,6250,netral,Ganjar Pranowo
13716,6251,netral,Ganjar Pranowo
13717,6252,netral,Ganjar Pranowo
13718,6253,netral,Ganjar Pranowo
13719,6255,netral,Ganjar Pranowo
13720,6256,netral,Ganjar Pranowo
13721,6257,netral,Ganjar Pranowo
13722,6258,netral,Ganjar Pranowo
13723,6259,netral,Ganjar Pranowo
13724,6260,netral,Ganjar Pranowo
13725,6261,netral,Ganjar Pranowo
13726,6262,netral,Ganjar Pranowo
13727,6263,netral,Ganjar Pranowo
13728,6264,netral,Ganjar Pranowo
13729,6265,netral,Ganjar Pranowo
13730,6266,netral,Ganjar Pranowo
13731,6267,netral,Ganjar Pranowo
13732,6268,netral,Ganjar Pranowo
13733,6269,netral,Ganjar Pranowo
13734,6270,netral,Ganjar Pranowo
13735,6271,netral,Ganjar Pranowo
13736,6272,netral,Ganjar Pranowo
13737,6273,netral,Ganjar Pranowo
13738,6276,netral,Ganjar Pranowo
13739,6277,netral,Ganjar Pranowo
13740,6278,netral,Ganjar Pranowo
13741,6279,netral,Ganjar Pranowo
13742,6280,netral,Ganjar Pranowo
13743,6281,netral,Ganjar Pranowo
13744,6282,netral,Ganjar Pranowo
13745,6283,netral,Ganjar Pranowo
13746,6284,netral,Ganjar Pranowo
13747,6285,netral,Ganjar Pranowo
13748,6288,netral,Ganjar Pranowo
13749,6289,netral,Ganjar Pranowo
13750,6290,netral,Ganjar Pranowo
13751,6294,netral,Ganjar Pranowo
13752,6295,netral,Ganjar Pranowo
13753,6296,netral,Ganjar Pranowo
13754,6298,netral,Ganjar Pranowo
13755,6299,netral,Ganjar Pranowo
13756,6300,netral,Ganjar Pranowo
13757,6301,netral,Ganjar Pranowo
13758,6303,netral,Ganjar Pranowo
13759,6304,netral,Ganjar Pranowo
13760,6305,netral,Ganjar Pranowo
13761,6306,netral,Ganjar Pranowo
13762,6307,netral,Ganjar Pranowo
13763,6308,netral,Ganjar Pranowo
13764,6309,netral,Ganjar Pranowo
13765,6310,netral,Ganjar Pranowo
13766,6311,netral,Ganjar Pranowo
13767,6312,netral,Ganjar Pranowo
13768,6314,netral,Ganjar Pranowo
13769,6315,netral,Ganjar Pranowo
13770,6317,netral,Ganjar Pranowo
13771,6318,netral,Ganjar Pranowo
13772,6319,netral,Ganjar Pranowo
13773,6320,netral,Ganjar Pranowo
13774,6321,netral,Ganjar Pranowo
13775,6324,netral,Ganjar Pranowo
13776,6333,netral,Ganjar Pranowo
13777,6335,netral,Ganjar Pranowo
13778,6336,netral,Ganjar Pranowo
13779,6338,netral,Ganjar Pranowo
13780,6343,netral,Ganjar Pranowo
13781,6344,netral,Ganjar Pranowo
13782,6346,netral,Ganjar Pranowo
13783,6347,netral,Ganjar Pranowo
13784,6348,netral,Ganjar Pranowo
13785,6350,netral,Ganjar Pranowo
13786,6352,netral,Ganjar Pranowo
13787,6353,netral,Ganjar Pranowo
13788,6354,netral,Ganjar Pranowo
13789,6355,netral,Ganjar Pranowo
13790,6356,netral,Ganjar Pranowo
13791,6357,netral,Ganjar Pranowo
13792,6358,netral,Ganjar Pranowo
13793,6359,netral,Ganjar Pranowo
13794,6360,netral,Ganjar Pranowo
13795,6362,netral,Ganjar Pranowo
13796,6363,netral,Ganjar Pranowo
13797,6364,netral,Ganjar Pranowo
13798,6365,netral,Ganjar Pranowo
13799,6366,netral,Ganjar Pranowo
13800,6367,netral,Ganjar Pranowo
13801,6368,netral,Ganjar Pranowo
13802,6369,netral,Ganjar Pranowo
13803,6370,netral,Ganjar Pranowo
13804,6372,netral,Ganjar Pranowo
13805,6374,netral,Ganjar Pranowo
13806,6375,netral,Ganjar Pranowo
13807,6376,netral,Ganjar Pranowo
13808,6377,netral,Ganjar Pranowo
13809,6379,netral,Ganjar Pranowo
13810,6381,netral,Ganjar Pranowo
13811,6383,netral,Ganjar Pranowo
13812,6387,netral,Ganjar Pranowo
13813,6389,netral,Ganjar Pranowo
13814,6390,netral,Ganjar Pranowo
13815,6396,netral,Ganjar Pranowo
13816,6397,netral,Ganjar Pranowo
13817,6398,netral,Ganjar Pranowo
13818,6399,netral,Ganjar Pranowo
13819,6400,netral,Ganjar Pranowo
13820,6401,netral,Ganjar Pranowo
13821,6402,netral,Ganjar Pranowo
13822,6403,netral,Ganjar Pranowo
13823,6404,netral,Ganjar Pranowo
13824,6405,netral,Ganjar Pranowo
13825,6406,netral,Ganjar Pranowo
13826,6407,netral,Ganjar Pranowo
13827,6408,netral,Ganjar Pranowo
13828,6409,netral,Ganjar Pranowo
13829,6410,netral,Ganjar Pranowo
13830,6413,netral,Ganjar Pranowo
13831,6414,netral,Ganjar Pranowo
13832,6415,netral,Ganjar Pranowo
13833,6416,netral,Ganjar Pranowo
13834,6417,netral,Ganjar Pranowo
13835,6418,netral,Ganjar Pranowo
13836,6419,netral,Ganjar Pranowo
13837,6420,netral,Ganjar Pranowo
13838,6421,netral,Ganjar Pranowo
13839,6422,netral,Ganjar Pranowo
13840,6423,netral,Ganjar Pranowo
13841,6424,netral,Ganjar Pranowo
13842,6425,netral,Ganjar Pranowo
13843,6426,netral,Ganjar Pranowo
13844,6427,netral,Ganjar Pranowo
13845,6428,netral,Ganjar Pranowo
13846,6429,netral,Ganjar Pranowo
13847,6430,netral,Ganjar Pranowo
13848,6431,netral,Ganjar Pranowo
13849,6432,netral,Ganjar Pranowo
13850,6433,netral,Ganjar Pranowo
13851,6434,netral,Ganjar Pranowo
13852,6435,netral,Ganjar Pranowo
13853,6436,netral,Ganjar Pranowo
13854,6437,netral,Ganjar Pranowo
13855,6438,netral,Ganjar Pranowo
13856,6440,netral,Ganjar Pranowo
13857,6443,netral,Ganjar Pranowo
13858,6444,netral,Ganjar Pranowo
13859,6445,netral,Ganjar Pranowo
13860,6446,netral,Ganjar Pranowo
13861,6447,netral,Ganjar Pranowo
13862,6448,netral,Ganjar Pranowo
13863,6450,netral,Ganjar Pranowo
13864,6451,netral,Ganjar Pranowo
13865,6452,netral,Ganjar Pranowo
13866,6453,netral,Ganjar Pranowo
13867,6454,netral,Ganjar Pranowo
